Date,Currency_Code,Currency_Name,Country,Rate_to_EUR
2025-06-11,USD,US Dollar,United States,1.1026
2025-06-12,EUR,Euro,Eurozone,0.993
2025-06-12,SEK,Swedish Krona,Sweden,11.0261
2025-06-12,NOK,Norwegian Krone,Norway,11.8138
2025-06-12,DKK,Danish Krone,Denmark,7.4819
2025-06-12,PLN,Polish Zloty,Poland,4.2394
2025-06-12,CZK,Czech Koruna,Czech Republic,25.513
2025-06-12,HUF,Hungarian Forint,Hungary,393.7624
2025-06-12,RON,Romanian Leu,Romania,5.0011
2025-06-12,HRK,Croatian Kuna,Croatia,7.5123
2025-06-12,CHF,Swiss Franc,Switzerland,0.9585
2025-06-12,GBP,British Pound,United Kingdom,0.877
2025-06-12,USD,US Dollar,United States,1.0936
2025-06-13,EUR,Euro,Eurozone,0.9763
2025-06-13,SEK,Swedish Krona,Sweden,11.4787
2025-06-13,NOK,Norwegian Krone,Norway,11.6988
2025-06-13,DKK,Danish Krone,Denmark,7.5482
2025-06-13,PLN,Polish Zloty,Poland,4.2845
2025-06-13,CZK,Czech Koruna,Czech Republic,25.753
2025-06-13,HUF,Hungarian Forint,Hungary,398.821
2025-06-13,RON,Romanian Leu,Romania,4.8545
2025-06-13,HRK,Croatian Kuna,Croatia,7.4883
2025-06-13,CHF,Swiss Franc,Switzerland,0.9618
2025-06-13,GBP,British Pound,United Kingdom,0.8366
2025-06-13,USD,US Dollar,United States,1.1099
2025-06-16,EUR,Euro,Eurozone,1.0107
2025-06-16,SEK,Swedish Krona,Sweden,11.3387
2025-06-16,NOK,Norwegian Krone,Norway,11.4206
2025-06-16,DKK,Danish Krone,Denmark,7.3476
2025-06-16,PLN,Polish Zloty,Poland,4.4346
2025-06-16,CZK,Czech Koruna,Czech Republic,24.8752
2025-06-16,HUF,Hungarian Forint,Hungary,400.0047
2025-06-16,RON,Romanian Leu,Romania,4.9381
2025-06-16,HRK,Croatian Kuna,Croatia,7.367
2025-06-16,CHF,Swiss Franc,Switzerland,0.9124
2025-06-16,GBP,British Pound,United Kingdom,0.8623
2025-06-16,USD,US Dollar,United States,1.1108
2025-06-17,EUR,Euro,Eurozone,0.9921
2025-06-17,SEK,Swedish Krona,Sweden,11.1536
2025-06-17,NOK,Norwegian Krone,Norway,11.4717
2025-06-17,DKK,Danish Krone,Denmark,7.4692
2025-06-17,PLN,Polish Zloty,Poland,4.3046
2025-06-17,CZK,Czech Koruna,Czech Republic,25.754
2025-06-17,HUF,Hungarian Forint,Hungary,393.6303
2025-06-17,RON,Romanian Leu,Romania,4.9723
2025-06-17,HRK,Croatian Kuna,Croatia,7.3666
2025-06-17,CHF,Swiss Franc,Switzerland,0.9672
2025-06-17,GBP,British Pound,United Kingdom,0.8471
2025-06-17,USD,US Dollar,United States,1.0524
2025-06-18,EUR,Euro,Eurozone,1.0098
2025-06-18,SEK,Swedish Krona,Sweden,11.3144
2025-06-18,NOK,Norwegian Krone,Norway,11.521
2025-06-18,DKK,Danish Krone,Denmark,7.4252
2025-06-18,PLN,Polish Zloty,Poland,4.3939
2025-06-18,CZK,Czech Koruna,Czech Republic,24.7203
2025-06-18,HUF,Hungarian Forint,Hungary,401.0612
2025-06-18,RON,Romanian Leu,Romania,5.0144
2025-06-18,HRK,Croatian Kuna,Croatia,7.4934
2025-06-18,CHF,Swiss Franc,Switzerland,0.9376
2025-06-18,GBP,British Pound,United Kingdom,0.8474
2025-06-18,USD,US Dollar,United States,1.0963
2025-06-19,EUR,Euro,Eurozone,1.0008
2025-06-19,SEK,Swedish Krona,Sweden,11.1291
2025-06-19,NOK,Norwegian Krone,Norway,11.6467
2025-06-19,DKK,Danish Krone,Denmark,7.6819
2025-06-19,PLN,Polish Zloty,Poland,4.3032
2025-06-19,CZK,Czech Koruna,Czech Republic,25.8156
2025-06-19,HUF,Hungarian Forint,Hungary,389.8408
2025-06-19,RON,Romanian Leu,Romania,4.8372
2025-06-19,HRK,Croatian Kuna,Croatia,7.3964
2025-06-19,CHF,Swiss Franc,Switzerland,0.9354
2025-06-19,GBP,British Pound,United Kingdom,0.8455
2025-06-19,USD,US Dollar,United States,1.0476
2025-06-20,EUR,Euro,Eurozone,1.0249
2025-06-20,SEK,Swedish Krona,Sweden,11.4821
2025-06-20,NOK,Norwegian Krone,Norway,11.7483
2025-06-20,DKK,Danish Krone,Denmark,7.3113
2025-06-20,PLN,Polish Zloty,Poland,4.2216
2025-06-20,CZK,Czech Koruna,Czech Republic,24.5267
2025-06-20,HUF,Hungarian Forint,Hungary,398.7893
2025-06-20,RON,Romanian Leu,Romania,5.0979
2025-06-20,HRK,Croatian Kuna,Croatia,7.4986
2025-06-20,CHF,Swiss Franc,Switzerland,0.9185
2025-06-20,GBP,British Pound,United Kingdom,0.8606
2025-06-20,USD,US Dollar,United States,1.0702
2025-06-23,EUR,Euro,Eurozone,0.9925
2025-06-23,SEK,Swedish Krona,Sweden,11.3319
2025-06-23,NOK,Norwegian Krone,Norway,11.732
2025-06-23,DKK,Danish Krone,Denmark,7.2857
2025-06-23,PLN,Polish Zloty,Poland,4.1996
2025-06-23,CZK,Czech Koruna,Czech Republic,25.9268
2025-06-23,HUF,Hungarian Forint,Hungary,387.1897
2025-06-23,RON,Romanian Leu,Romania,4.837
2025-06-23,HRK,Croatian Kuna,Croatia,7.3899
2025-06-23,CHF,Swiss Franc,Switzerland,0.914
2025-06-23,GBP,British Pound,United Kingdom,0.8544
2025-06-23,USD,US Dollar,United States,1.0996
2025-06-24,EUR,Euro,Eurozone,0.9905
2025-06-24,SEK,Swedish Krona,Sweden,11.2123
2025-06-24,NOK,Norwegian Krone,Norway,11.702
2025-06-24,DKK,Danish Krone,Denmark,7.464
2025-06-24,PLN,Polish Zloty,Poland,4.4137
2025-06-24,CZK,Czech Koruna,Czech Republic,25.733
2025-06-24,HUF,Hungarian Forint,Hungary,381.929
2025-06-24,RON,Romanian Leu,Romania,5.0529
2025-06-24,HRK,Croatian Kuna,Croatia,7.5123
2025-06-24,CHF,Swiss Franc,Switzerland,0.9676
2025-06-24,GBP,British Pound,United Kingdom,0.8591
2025-06-24,USD,US Dollar,United States,1.1116
2025-06-25,EUR,Euro,Eurozone,1.0153
2025-06-25,SEK,Swedish Krona,Sweden,11.0803
2025-06-25,NOK,Norwegian Krone,Norway,11.6067
2025-06-25,DKK,Danish Krone,Denmark,7.6803
2025-06-25,PLN,Polish Zloty,Poland,4.4127
2025-06-25,CZK,Czech Koruna,Czech Republic,24.5717
2025-06-25,HUF,Hungarian Forint,Hungary,398.3724
2025-06-25,RON,Romanian Leu,Romania,4.924
2025-06-25,HRK,Croatian Kuna,Croatia,7.3073
2025-06-25,CHF,Swiss Franc,Switzerland,0.9346
2025-06-25,GBP,British Pound,United Kingdom,0.8463
2025-06-25,USD,US Dollar,United States,1.1007
2025-06-26,EUR,Euro,Eurozone,0.9902
2025-06-26,SEK,Swedish Krona,Sweden,11.4711
2025-06-26,NOK,Norwegian Krone,Norway,11.233
2025-06-26,DKK,Danish Krone,Denmark,7.374
2025-06-26,PLN,Polish Zloty,Poland,4.2529
2025-06-26,CZK,Czech Koruna,Czech Republic,24.7775
2025-06-26,HUF,Hungarian Forint,Hungary,383.3049
2025-06-26,RON,Romanian Leu,Romania,4.8767
2025-06-26,HRK,Croatian Kuna,Croatia,7.5551
2025-06-26,CHF,Swiss Franc,Switzerland,0.9282
2025-06-26,GBP,British Pound,United Kingdom,0.8557
2025-06-26,USD,US Dollar,United States,1.072
2025-06-27,EUR,Euro,Eurozone,1.0226
2025-06-27,SEK,Swedish Krona,Sweden,11.5236
2025-06-27,NOK,Norwegian Krone,Norway,11.5751
2025-06-27,DKK,Danish Krone,Denmark,7.384
2025-06-27,PLN,Polish Zloty,Poland,4.2181
2025-06-27,CZK,Czech Koruna,Czech Republic,25.865
2025-06-27,HUF,Hungarian Forint,Hungary,383.117
2025-06-27,RON,Romanian Leu,Romania,4.9097
2025-06-27,HRK,Croatian Kuna,Croatia,7.4388
2025-06-27,CHF,Swiss Franc,Switzerland,0.9299
2025-06-27,GBP,British Pound,United Kingdom,0.8427
2025-06-27,USD,US Dollar,United States,1.0983
2025-06-30,EUR,Euro,Eurozone,0.9773
2025-06-30,SEK,Swedish Krona,Sweden,11.3411
2025-06-30,NOK,Norwegian Krone,Norway,11.3186
2025-06-30,DKK,Danish Krone,Denmark,7.2678
2025-06-30,PLN,Polish Zloty,Poland,4.4261
2025-06-30,CZK,Czech Koruna,Czech Republic,24.7118
2025-06-30,HUF,Hungarian Forint,Hungary,401.0847
2025-06-30,RON,Romanian Leu,Romania,4.9833
2025-06-30,HRK,Croatian Kuna,Croatia,7.3393
2025-06-30,CHF,Swiss Franc,Switzerland,0.9657
2025-06-30,GBP,British Pound,United Kingdom,0.8469
2025-06-30,USD,US Dollar,United States,1.1033
2025-07-01,EUR,Euro,Eurozone,0.9801
2025-07-01,SEK,Swedish Krona,Sweden,11.4889
2025-07-01,NOK,Norwegian Krone,Norway,11.2418
2025-07-01,DKK,Danish Krone,Denmark,7.4653
2025-07-01,PLN,Polish Zloty,Poland,4.3898
2025-07-01,CZK,Czech Koruna,Czech Republic,25.8369
2025-07-01,HUF,Hungarian Forint,Hungary,403.1613
2025-07-01,RON,Romanian Leu,Romania,5.0653
2025-07-01,HRK,Croatian Kuna,Croatia,7.7054
2025-07-01,CHF,Swiss Franc,Switzerland,0.923
2025-07-01,GBP,British Pound,United Kingdom,0.8489
2025-07-01,USD,US Dollar,United States,1.0663
2025-07-02,EUR,Euro,Eurozone,0.9926
2025-07-02,SEK,Swedish Krona,Sweden,11.178
2025-07-02,NOK,Norwegian Krone,Norway,11.611
2025-07-02,DKK,Danish Krone,Denmark,7.3078
2025-07-02,PLN,Polish Zloty,Poland,4.3696
2025-07-02,CZK,Czech Koruna,Czech Republic,24.6778
2025-07-02,HUF,Hungarian Forint,Hungary,389.0214
2025-07-02,RON,Romanian Leu,Romania,4.971
2025-07-02,HRK,Croatian Kuna,Croatia,7.6639
2025-07-02,CHF,Swiss Franc,Switzerland,0.9535
2025-07-02,GBP,British Pound,United Kingdom,0.8675
2025-07-02,USD,US Dollar,United States,1.0577
2025-07-03,EUR,Euro,Eurozone,1.0028
2025-07-03,SEK,Swedish Krona,Sweden,10.9715
2025-07-03,NOK,Norwegian Krone,Norway,11.4948
2025-07-03,DKK,Danish Krone,Denmark,7.4213
2025-07-03,PLN,Polish Zloty,Poland,4.2007
2025-07-03,CZK,Czech Koruna,Czech Republic,24.8385
2025-07-03,HUF,Hungarian Forint,Hungary,404.2579
2025-07-03,RON,Romanian Leu,Romania,5.1053
2025-07-03,HRK,Croatian Kuna,Croatia,7.4633
2025-07-03,CHF,Swiss Franc,Switzerland,0.9142
2025-07-03,GBP,British Pound,United Kingdom,0.8434
2025-07-03,USD,US Dollar,United States,1.073
2025-07-04,EUR,Euro,Eurozone,1.0269
2025-07-04,SEK,Swedish Krona,Sweden,11.0078
2025-07-04,NOK,Norwegian Krone,Norway,11.7631
2025-07-04,DKK,Danish Krone,Denmark,7.2848
2025-07-04,PLN,Polish Zloty,Poland,4.4447
2025-07-04,CZK,Czech Koruna,Czech Republic,25.0011
2025-07-04,HUF,Hungarian Forint,Hungary,399.9983
2025-07-04,RON,Romanian Leu,Romania,4.9231
2025-07-04,HRK,Croatian Kuna,Croatia,7.5877
2025-07-04,CHF,Swiss Franc,Switzerland,0.9226
2025-07-04,GBP,British Pound,United Kingdom,0.8417
2025-07-04,USD,US Dollar,United States,1.1084
2025-07-07,EUR,Euro,Eurozone,1.0251
2025-07-07,SEK,Swedish Krona,Sweden,11.5115
2025-07-07,NOK,Norwegian Krone,Norway,11.6672
2025-07-07,DKK,Danish Krone,Denmark,7.598
2025-07-07,PLN,Polish Zloty,Poland,4.2083
2025-07-07,CZK,Czech Koruna,Czech Republic,24.9304
2025-07-07,HUF,Hungarian Forint,Hungary,389.1015
2025-07-07,RON,Romanian Leu,Romania,5.0104
2025-07-07,HRK,Croatian Kuna,Croatia,7.4649
2025-07-07,CHF,Swiss Franc,Switzerland,0.9202
2025-07-07,GBP,British Pound,United Kingdom,0.865
2025-07-07,USD,US Dollar,United States,1.1004
2025-07-08,EUR,Euro,Eurozone,0.9929
2025-07-08,SEK,Swedish Krona,Sweden,11.0018
2025-07-08,NOK,Norwegian Krone,Norway,11.3693
2025-07-08,DKK,Danish Krone,Denmark,7.3425
2025-07-08,PLN,Polish Zloty,Poland,4.2681
2025-07-08,CZK,Czech Koruna,Czech Republic,25.3957
2025-07-08,HUF,Hungarian Forint,Hungary,395.8833
2025-07-08,RON,Romanian Leu,Romania,5.0285
2025-07-08,HRK,Croatian Kuna,Croatia,7.4679
2025-07-08,CHF,Swiss Franc,Switzerland,0.9583
2025-07-08,GBP,British Pound,United Kingdom,0.8447
2025-07-08,USD,US Dollar,United States,1.078
2025-07-09,EUR,Euro,Eurozone,1.0181
2025-07-09,SEK,Swedish Krona,Sweden,11.0341
2025-07-09,NOK,Norwegian Krone,Norway,11.3089
2025-07-09,DKK,Danish Krone,Denmark,7.6317
2025-07-09,PLN,Polish Zloty,Poland,4.2793
2025-07-09,CZK,Czech Koruna,Czech Republic,25.4578
2025-07-09,HUF,Hungarian Forint,Hungary,382.2935
2025-07-09,RON,Romanian Leu,Romania,5.0267
2025-07-09,HRK,Croatian Kuna,Croatia,7.4469
2025-07-09,CHF,Swiss Franc,Switzerland,0.9149
2025-07-09,GBP,British Pound,United Kingdom,0.8657
2025-07-09,USD,US Dollar,United States,1.0632
2025-07-10,EUR,Euro,Eurozone,0.9932
2025-07-10,SEK,Swedish Krona,Sweden,10.9669
2025-07-10,NOK,Norwegian Krone,Norway,11.3348
2025-07-10,DKK,Danish Krone,Denmark,7.3696
2025-07-10,PLN,Polish Zloty,Poland,4.2137
2025-07-10,CZK,Czech Koruna,Czech Republic,25.8007
2025-07-10,HUF,Hungarian Forint,Hungary,381.8378
2025-07-10,RON,Romanian Leu,Romania,4.9652
2025-07-10,HRK,Croatian Kuna,Croatia,7.3598
2025-07-10,CHF,Swiss Franc,Switzerland,0.9292
2025-07-10,GBP,British Pound,United Kingdom,0.882
2025-07-10,USD,US Dollar,United States,1.0581
2025-07-11,EUR,Euro,Eurozone,1.0279
2025-07-11,SEK,Swedish Krona,Sweden,11.0514
2025-07-11,NOK,Norwegian Krone,Norway,11.7478
2025-07-11,DKK,Danish Krone,Denmark,7.4809
2025-07-11,PLN,Polish Zloty,Poland,4.4197
2025-07-11,CZK,Czech Koruna,Czech Republic,25.2616
2025-07-11,HUF,Hungarian Forint,Hungary,394.3159
2025-07-11,RON,Romanian Leu,Romania,4.8792
2025-07-11,HRK,Croatian Kuna,Croatia,7.3792
2025-07-11,CHF,Swiss Franc,Switzerland,0.9635
2025-07-11,GBP,British Pound,United Kingdom,0.8511
2025-07-11,USD,US Dollar,United States,1.0717
2025-07-14,EUR,Euro,Eurozone,1.0156
2025-07-14,SEK,Swedish Krona,Sweden,11.1412
2025-07-14,NOK,Norwegian Krone,Norway,11.8941
2025-07-14,DKK,Danish Krone,Denmark,7.5665
2025-07-14,PLN,Polish Zloty,Poland,4.3453
2025-07-14,CZK,Czech Koruna,Czech Republic,25.7555
2025-07-14,HUF,Hungarian Forint,Hungary,382.8662
2025-07-14,RON,Romanian Leu,Romania,4.8976
2025-07-14,HRK,Croatian Kuna,Croatia,7.5142
2025-07-14,CHF,Swiss Franc,Switzerland,0.9246
2025-07-14,GBP,British Pound,United Kingdom,0.8726
2025-07-14,USD,US Dollar,United States,1.1072
2025-07-15,EUR,Euro,Eurozone,0.9954
2025-07-15,SEK,Swedish Krona,Sweden,11.1434
2025-07-15,NOK,Norwegian Krone,Norway,11.9007
2025-07-15,DKK,Danish Krone,Denmark,7.4353
2025-07-15,PLN,Polish Zloty,Poland,4.3172
2025-07-15,CZK,Czech Koruna,Czech Republic,24.9559
2025-07-15,HUF,Hungarian Forint,Hungary,403.1694
2025-07-15,RON,Romanian Leu,Romania,4.9906
2025-07-15,HRK,Croatian Kuna,Croatia,7.6485
2025-07-15,CHF,Swiss Franc,Switzerland,0.9576
2025-07-15,GBP,British Pound,United Kingdom,0.8518
2025-07-15,USD,US Dollar,United States,1.0757
2025-07-16,EUR,Euro,Eurozone,1.0209
2025-07-16,SEK,Swedish Krona,Sweden,11.1577
2025-07-16,NOK,Norwegian Krone,Norway,11.7842
2025-07-16,DKK,Danish Krone,Denmark,7.6574
2025-07-16,PLN,Polish Zloty,Poland,4.3519
2025-07-16,CZK,Czech Koruna,Czech Republic,25.5451
2025-07-16,HUF,Hungarian Forint,Hungary,400.7033
2025-07-16,RON,Romanian Leu,Romania,5.0729
2025-07-16,HRK,Croatian Kuna,Croatia,7.4826
2025-07-16,CHF,Swiss Franc,Switzerland,0.9147
2025-07-16,GBP,British Pound,United Kingdom,0.8549
2025-07-16,USD,US Dollar,United States,1.0913
2025-07-17,EUR,Euro,Eurozone,0.997
2025-07-17,SEK,Swedish Krona,Sweden,11.4181
2025-07-17,NOK,Norwegian Krone,Norway,11.4806
2025-07-17,DKK,Danish Krone,Denmark,7.5203
2025-07-17,PLN,Polish Zloty,Poland,4.2387
2025-07-17,CZK,Czech Koruna,Czech Republic,25.5567
2025-07-17,HUF,Hungarian Forint,Hungary,394.5789
2025-07-17,RON,Romanian Leu,Romania,4.8818
2025-07-17,HRK,Croatian Kuna,Croatia,7.436
2025-07-17,CHF,Swiss Franc,Switzerland,0.954
2025-07-17,GBP,British Pound,United Kingdom,0.8591
2025-07-17,USD,US Dollar,United States,1.0616
2025-07-18,EUR,Euro,Eurozone,1.028
2025-07-18,SEK,Swedish Krona,Sweden,11.3952
2025-07-18,NOK,Norwegian Krone,Norway,11.8976
2025-07-18,DKK,Danish Krone,Denmark,7.4274
2025-07-18,PLN,Polish Zloty,Poland,4.3135
2025-07-18,CZK,Czech Koruna,Czech Republic,25.7812
2025-07-18,HUF,Hungarian Forint,Hungary,394.0914
2025-07-18,RON,Romanian Leu,Romania,5.0318
2025-07-18,HRK,Croatian Kuna,Croatia,7.418
2025-07-18,CHF,Swiss Franc,Switzerland,0.937
2025-07-18,GBP,British Pound,United Kingdom,0.8406
2025-07-18,USD,US Dollar,United States,1.0609
2025-07-21,EUR,Euro,Eurozone,0.9701
2025-07-21,SEK,Swedish Krona,Sweden,10.939
2025-07-21,NOK,Norwegian Krone,Norway,11.9116
2025-07-21,DKK,Danish Krone,Denmark,7.3447
2025-07-21,PLN,Polish Zloty,Poland,4.3623
2025-07-21,CZK,Czech Koruna,Czech Republic,25.6923
2025-07-21,HUF,Hungarian Forint,Hungary,394.6961
2025-07-21,RON,Romanian Leu,Romania,4.8666
2025-07-21,HRK,Croatian Kuna,Croatia,7.6331
2025-07-21,CHF,Swiss Franc,Switzerland,0.9457
2025-07-21,GBP,British Pound,United Kingdom,0.8719
2025-07-21,USD,US Dollar,United States,1.0975
2025-07-22,EUR,Euro,Eurozone,1.0285
2025-07-22,SEK,Swedish Krona,Sweden,11.2997
2025-07-22,NOK,Norwegian Krone,Norway,11.47
2025-07-22,DKK,Danish Krone,Denmark,7.5265
2025-07-22,PLN,Polish Zloty,Poland,4.2081
2025-07-22,CZK,Czech Koruna,Czech Republic,25.7804
2025-07-22,HUF,Hungarian Forint,Hungary,384.5136
2025-07-22,RON,Romanian Leu,Romania,4.9187
2025-07-22,HRK,Croatian Kuna,Croatia,7.6727
2025-07-22,CHF,Swiss Franc,Switzerland,0.9455
2025-07-22,GBP,British Pound,United Kingdom,0.8545
2025-07-22,USD,US Dollar,United States,1.0783
2025-07-23,EUR,Euro,Eurozone,1.0213
2025-07-23,SEK,Swedish Krona,Sweden,11.142
2025-07-23,NOK,Norwegian Krone,Norway,11.8368
2025-07-23,DKK,Danish Krone,Denmark,7.2756
2025-07-23,PLN,Polish Zloty,Poland,4.3917
2025-07-23,CZK,Czech Koruna,Czech Republic,25.7051
2025-07-23,HUF,Hungarian Forint,Hungary,385.9877
2025-07-23,RON,Romanian Leu,Romania,4.9492
2025-07-23,HRK,Croatian Kuna,Croatia,7.3789
2025-07-23,CHF,Swiss Franc,Switzerland,0.9517
2025-07-23,GBP,British Pound,United Kingdom,0.8618
2025-07-23,USD,US Dollar,United States,1.0888
2025-07-24,EUR,Euro,Eurozone,0.9818
2025-07-24,SEK,Swedish Krona,Sweden,11.0554
2025-07-24,NOK,Norwegian Krone,Norway,11.2614
2025-07-24,DKK,Danish Krone,Denmark,7.3804
2025-07-24,PLN,Polish Zloty,Poland,4.3355
2025-07-24,CZK,Czech Koruna,Czech Republic,25.7208
2025-07-24,HUF,Hungarian Forint,Hungary,397.4412
2025-07-24,RON,Romanian Leu,Romania,4.9507
2025-07-24,HRK,Croatian Kuna,Croatia,7.7347
2025-07-24,CHF,Swiss Franc,Switzerland,0.9524
2025-07-24,GBP,British Pound,United Kingdom,0.8822
2025-07-24,USD,US Dollar,United States,1.0818
2025-07-25,EUR,Euro,Eurozone,0.9855
2025-07-25,SEK,Swedish Krona,Sweden,10.9482
2025-07-25,NOK,Norwegian Krone,Norway,11.7371
2025-07-25,DKK,Danish Krone,Denmark,7.2905
2025-07-25,PLN,Polish Zloty,Poland,4.2689
2025-07-25,CZK,Czech Koruna,Czech Republic,25.2291
2025-07-25,HUF,Hungarian Forint,Hungary,395.0209
2025-07-25,RON,Romanian Leu,Romania,5.0
2025-07-25,HRK,Croatian Kuna,Croatia,7.3792
2025-07-25,CHF,Swiss Franc,Switzerland,0.9332
2025-07-25,GBP,British Pound,United Kingdom,0.866
2025-07-25,USD,US Dollar,United States,1.1104
2025-07-28,EUR,Euro,Eurozone,1.0137
2025-07-28,SEK,Swedish Krona,Sweden,11.5353
2025-07-28,NOK,Norwegian Krone,Norway,11.7622
2025-07-28,DKK,Danish Krone,Denmark,7.5011
2025-07-28,PLN,Polish Zloty,Poland,4.2402
2025-07-28,CZK,Czech Koruna,Czech Republic,25.4318
2025-07-28,HUF,Hungarian Forint,Hungary,396.413
2025-07-28,RON,Romanian Leu,Romania,5.0006
2025-07-28,HRK,Croatian Kuna,Croatia,7.5254
2025-07-28,CHF,Swiss Franc,Switzerland,0.9416
2025-07-28,GBP,British Pound,United Kingdom,0.8515
2025-07-28,USD,US Dollar,United States,1.0813
2025-07-29,EUR,Euro,Eurozone,0.9819
2025-07-29,SEK,Swedish Krona,Sweden,11.456
2025-07-29,NOK,Norwegian Krone,Norway,11.3617
2025-07-29,DKK,Danish Krone,Denmark,7.2742
2025-07-29,PLN,Polish Zloty,Poland,4.3035
2025-07-29,CZK,Czech Koruna,Czech Republic,25.4192
2025-07-29,HUF,Hungarian Forint,Hungary,392.0295
2025-07-29,RON,Romanian Leu,Romania,4.9034
2025-07-29,HRK,Croatian Kuna,Croatia,7.5563
2025-07-29,CHF,Swiss Franc,Switzerland,0.9314
2025-07-29,GBP,British Pound,United Kingdom,0.8823
2025-07-29,USD,US Dollar,United States,1.1074
2025-07-30,EUR,Euro,Eurozone,1.0001
2025-07-30,SEK,Swedish Krona,Sweden,11.1338
2025-07-30,NOK,Norwegian Krone,Norway,11.7448
2025-07-30,DKK,Danish Krone,Denmark,7.2526
2025-07-30,PLN,Polish Zloty,Poland,4.3135
2025-07-30,CZK,Czech Koruna,Czech Republic,24.9327
2025-07-30,HUF,Hungarian Forint,Hungary,403.4289
2025-07-30,RON,Romanian Leu,Romania,4.8245
2025-07-30,HRK,Croatian Kuna,Croatia,7.5539
2025-07-30,CHF,Swiss Franc,Switzerland,0.9536
2025-07-30,GBP,British Pound,United Kingdom,0.8592
2025-07-30,USD,US Dollar,United States,1.0531
2025-07-31,EUR,Euro,Eurozone,1.0283
2025-07-31,SEK,Swedish Krona,Sweden,11.2622
2025-07-31,NOK,Norwegian Krone,Norway,11.6593
2025-07-31,DKK,Danish Krone,Denmark,7.3421
2025-07-31,PLN,Polish Zloty,Poland,4.3157
2025-07-31,CZK,Czech Koruna,Czech Republic,25.073
2025-07-31,HUF,Hungarian Forint,Hungary,383.4633
2025-07-31,RON,Romanian Leu,Romania,4.8526
2025-07-31,HRK,Croatian Kuna,Croatia,7.6825
2025-07-31,CHF,Swiss Franc,Switzerland,0.9253
2025-07-31,GBP,British Pound,United Kingdom,0.8443
2025-07-31,USD,US Dollar,United States,1.0803
2025-08-01,EUR,Euro,Eurozone,1.0161
2025-08-01,SEK,Swedish Krona,Sweden,10.9543
2025-08-01,NOK,Norwegian Krone,Norway,11.6334
2025-08-01,DKK,Danish Krone,Denmark,7.2896
2025-08-01,PLN,Polish Zloty,Poland,4.1999
2025-08-01,CZK,Czech Koruna,Czech Republic,24.5043
2025-08-01,HUF,Hungarian Forint,Hungary,401.3896
2025-08-01,RON,Romanian Leu,Romania,4.8561
2025-08-01,HRK,Croatian Kuna,Croatia,7.3245
2025-08-01,CHF,Swiss Franc,Switzerland,0.9365
2025-08-01,GBP,British Pound,United Kingdom,0.8778
2025-08-01,USD,US Dollar,United States,1.0646
2025-08-04,EUR,Euro,Eurozone,0.9953
2025-08-04,SEK,Swedish Krona,Sweden,10.9394
2025-08-04,NOK,Norwegian Krone,Norway,11.5446
2025-08-04,DKK,Danish Krone,Denmark,7.4947
2025-08-04,PLN,Polish Zloty,Poland,4.3384
2025-08-04,CZK,Czech Koruna,Czech Republic,24.9268
2025-08-04,HUF,Hungarian Forint,Hungary,389.1447
2025-08-04,RON,Romanian Leu,Romania,4.8527
2025-08-04,HRK,Croatian Kuna,Croatia,7.4698
2025-08-04,CHF,Swiss Franc,Switzerland,0.9174
2025-08-04,GBP,British Pound,United Kingdom,0.8738
2025-08-04,USD,US Dollar,United States,1.1102
2025-08-05,EUR,Euro,Eurozone,1.0282
2025-08-05,SEK,Swedish Krona,Sweden,11.4964
2025-08-05,NOK,Norwegian Krone,Norway,11.65
2025-08-05,DKK,Danish Krone,Denmark,7.5499
2025-08-05,PLN,Polish Zloty,Poland,4.2643
2025-08-05,CZK,Czech Koruna,Czech Republic,25.3776
2025-08-05,HUF,Hungarian Forint,Hungary,392.4529
2025-08-05,RON,Romanian Leu,Romania,4.9646
2025-08-05,HRK,Croatian Kuna,Croatia,7.6465
2025-08-05,CHF,Swiss Franc,Switzerland,0.9277
2025-08-05,GBP,British Pound,United Kingdom,0.8506
2025-08-05,USD,US Dollar,United States,1.1075
2025-08-06,EUR,Euro,Eurozone,0.9734
2025-08-06,SEK,Swedish Krona,Sweden,11.2403
2025-08-06,NOK,Norwegian Krone,Norway,11.8668
2025-08-06,DKK,Danish Krone,Denmark,7.5094
2025-08-06,PLN,Polish Zloty,Poland,4.332
2025-08-06,CZK,Czech Koruna,Czech Republic,24.8019
2025-08-06,HUF,Hungarian Forint,Hungary,389.7997
2025-08-06,RON,Romanian Leu,Romania,5.075
2025-08-06,HRK,Croatian Kuna,Croatia,7.5568
2025-08-06,CHF,Swiss Franc,Switzerland,0.9408
2025-08-06,GBP,British Pound,United Kingdom,0.8393
2025-08-06,USD,US Dollar,United States,1.0486
2025-08-07,EUR,Euro,Eurozone,1.0278
2025-08-07,SEK,Swedish Krona,Sweden,11.167
2025-08-07,NOK,Norwegian Krone,Norway,11.6517
2025-08-07,DKK,Danish Krone,Denmark,7.2719
2025-08-07,PLN,Polish Zloty,Poland,4.3675
2025-08-07,CZK,Czech Koruna,Czech Republic,25.8335
2025-08-07,HUF,Hungarian Forint,Hungary,395.2865
2025-08-07,RON,Romanian Leu,Romania,4.8585
2025-08-07,HRK,Croatian Kuna,Croatia,7.5669
2025-08-07,CHF,Swiss Franc,Switzerland,0.955
2025-08-07,GBP,British Pound,United Kingdom,0.8552
2025-08-07,USD,US Dollar,United States,1.1046
2025-08-08,EUR,Euro,Eurozone,1.0089
2025-08-08,SEK,Swedish Krona,Sweden,11.5195
