DateKey,Date,Year,Quarter,QuarterNumber,MonthNumber,MonthName,MonthYear,WeekNumber,Day,DayName,DayOfWeek,IsWeekend,FiscalYear,FiscalQuarter
20251209,2025-12-09,2025,Q4,4,12,December,Dec 2025,50,9,Tuesday,2,False,FY2025,FQ2
20251210,2025-12-10,2025,Q4,4,12,December,Dec 2025,50,10,Wednesday,3,False,FY2025,FQ2
20251211,2025-12-11,2025,Q4,4,12,December,Dec 2025,50,11,Thursday,4,False,FY2025,FQ2
20251212,2025-12-12,2025,Q4,4,12,December,Dec 2025,50,12,Friday,5,False,FY2025,FQ2
20251213,2025-12-13,2025,Q4,4,12,December,Dec 2025,50,13,Saturday,6,True,FY2025,FQ2
20251214,2025-12-14,2025,Q4,4,12,December,Dec 2025,50,14,Sunday,7,True,FY2025,FQ2
20251215,2025-12-15,2025,Q4,4,12,December,Dec 2025,51,15,Monday,1,False,FY2025,FQ2
20251216,2025-12-16,2025,Q4,4,12,December,Dec 2025,51,16,Tuesday,2,False,FY2025,FQ2
20251217,2025-12-17,2025,Q4,4,12,December,Dec 2025,51,17,Wednesday,3,False,FY2025,FQ2
20251218,2025-12-18,2025,Q4,4,12,December,Dec 2025,51,18,Thursday,4,False,FY2025,FQ2
20251219,2025-12-19,2025,Q4,4,12,December,Dec 2025,51,19,Friday,5,False,FY2025,FQ2
20251220,2025-12-20,2025,Q4,4,12,December,Dec 2025,51,20,Saturday,6,True,FY2025,FQ2
20251221,2025-12-21,2025,Q4,4,12,December,Dec 2025,51,21,Sunday,7,True,FY2025,FQ2
20251222,2025-12-22,2025,Q4,4,12,December,Dec 2025,52,22,Monday,1,False,FY2025,FQ2
20251223,2025-12-23,2025,Q4,4,12,December,Dec 2025,52,23,Tuesday,2,False,FY2025,FQ2
20251224,2025-12-24,2025,Q4,4,12,December,Dec 2025,52,24,Wednesday,3,False,FY2025,FQ2
20251225,2025-12-25,2025,Q4,4,12,December,Dec 2025,52,25,Thursday,4,False,FY2025,FQ2
20251226,2025-12-26,2025,Q4,4,12,December,Dec 2025,52,26,Friday,5,False,FY2025,FQ2
20251227,2025-12-27,2025,Q4,4,12,December,Dec 2025,52,27,Saturday,6,True,FY2025,FQ2
20251228,2025-12-28,2025,Q4,4,12,December,Dec 2025,52,28,Sunday,7,True,FY2025,FQ2
20251229,2025-12-29,2025,Q4,4,12,December,Dec 2025,1,29,Monday,1,False,FY2025,FQ2
20251230,2025-12-30,2025,Q4,4,12,December,Dec 2025,1,30,Tuesday,2,False,FY2025,FQ2
20251231,2025-12-31,2025,Q4,4,12,December,Dec 2025,1,31,Wednesday,3,False,FY2025,FQ2
