cis,atc,denomination,lien,substance,dosage,est_antihistaminique
69481664,J05AR03,"TRUVADA 200 mg/245 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69481664,EMTRICITABINE,200 mg,False
69481874,N07XX02,"EMYLIF 50 mg, film orodispersible",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69481874,RILUZOLE,"50,00 mg",False
69482353,A10AB05,"NOVORAPID 100 unités/ml, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69482353,INSULINE ASPARTE ,100 Unités,False
69485328,N02CC01,"IMIGRANE 6 mg/0,5 ml, solution injectable pour voie sous-cutanée en seringue pré-remplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69485328,SUCCINATE DE SUMATRIPTAN,"8,4 mg",False
69485666,B03XA02,"ARANESP 80 microgrammes, solution injectable en stylo prérempli",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69485666,DARBÉPOÉTINE ALFA ,200 microgrammes,False
69485940,N05AH01,"LOXAPAC 50 mg/2 ml, solution injectable en ampoule (IM)",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69485940,LOXAPINE BASE,50 mg,False
69487126,C01BC04,"FLECAINE 10 mg/ml, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69487126,ACÉTATE DE FLÉCAÏNIDE,10 mg,False
69489216,N02AB03,"FENTANYL BIOGARAN 100 microgrammes, comprimé sublingual",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69489216,CITRATE DE FENTANYL,,False
69489312,L02BG04,"LETROZOLE ACCORD HEALTHCARE 2,5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69489312,LÉTROZOLE,"2,5 mg",False
69489433,J01CA04,"AMOXICILLINE CRISTERS 1 g, comprimé dispersible",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69489433,AMOXICILLINE TRIHYDRATÉE,"1,148 g",False
69490072,N02AB03,"FENTANYL SANDOZ 50 microgrammes/heure, dispositif transdermique",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69490072,FENTANYL,"11,56 mg",False
69490275,C07AB03,"ATENOLOL TEVA 100 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69490275,ATÉNOLOL,"100,000 mg",False
69491669,C09DA07,"TELMISARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 80 mg/12,5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69491669,HYDROCHLOROTHIAZIDE,"12,50 mg",False
69492618,A10BH01,"SITAGLIPTINE ARROW 50 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69492618,CHLORHYDRATE DE SITAGLIPTINE,,False
69493182,J01CR02,"AMOXICILLINE/ACIDE CLAVULANIQUE PANPHARMA 1 g/200 mg ADULTES, poudre pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69493182,AMOXICILLINE SODIQUE,,False
69494932,J01FG01,"PYOSTACINE 250 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69494932,PRISTINAMYCINE,250 mg,False
69497177,S01CA01,"STERDEX, pommade ophtalmique en récipient unidose",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69497177,DEXAMÉTHASONE,"0,267 mg",False
69497711,S01JA01,"FLUORESCEINE FAURE 0,5 POUR CENT, collyre en solution en récipient unidose",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69497711,FLUORESCÉINE SODIQUE,2 mg,False
69497921,N05AL03,"TIAPRIDE SANDOZ 100 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69497921,TIAPRIDE (CHLORHYDRATE DE),"111,13 mg",False
69498222,N04BC04,"ROPINIROLE TEVA LP 4 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69498222,CHLORHYDRATE DE ROPINIROLE,,False
69498279,J01XX08,"LINEZOLIDE KABI 2 mg/ml, solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69498279,LINÉZOLIDE,2 mg,False
69498681,C09DB01,"AMLODIPINE/VALSARTAN TEVA SANTE 5 mg/160 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69498681,VALSARTAN,160 mg,False
69499833,A02BC03,"LANSOPRAZOLE CRISTERS 15 mg, gélule gastro-résistante",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69499833,LANSOPRAZOLE,15 mg,False
69501024,S01AE03,"CILOXAN 0,3 POUR CENT, collyre",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69501024,CHLORHYDRATE DE CIPROFLOXACINE,"0,350 g",False
69501597,J01DC02,"CEFUROXIME PANPHARMA 1,5 g, poudre pour solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69501597,CÉFUROXIME SODIQUE,1578 mg,False
69503071,A02BC01,"OMEPRAZOLE EG 10 mg, gélule gastro-résistante",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69503071,OMÉPRAZOLE,10 mg,False
69503274,L01EX08,"KISPLYX 10 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69503274,MÉSILATE DE LENVATINIB,,False
69503737,A04AD05,"VOGALENE 15 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69503737,MÉTOPIMAZINE,15 mg,False
69504052,H05BX01,"CINACALCET VIATRIS 90 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69504052,CHLORHYDRATE DE CINACALCET,"99,191 mg",False
69504216,N05AX12,"ARIPIPRAZOLE ALMUS 10 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69504216,ARIPIPRAZOLE,10 mg,False
69505147,N05AX08,"RISPERDAL 1 mg/ml, solution buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69505147,RISPÉRIDONE,"1,00 mg",False
69505268,R03AK06,"SERETIDE 125 microgrammes/25 microgrammes/dose, suspension pour inhalation en flacon pressurisé avec valve doseuse",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69505268,PROPIONATE DE FLUTICASONE,125 microgrammes,False
69509672,C09CA06,"CANDESARTAN VIATRIS 4 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69509672,CANDÉSARTAN CILEXÉTIL,4 mg,False
69510055,C10AX09,"EZETIMIBE EG 10 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69510055,ÉZÉTIMIBE,10 mg,False
69511004,C10AA03,"PRAVASTATINE BIOGARAN 20 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69511004,PRAVASTATINE SODIQUE,20 mg,False
69513592,J06BA01,"HYQVIA 100 mg/mL, soution pour perfusion par voie sous-cutanée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69513592,IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE),100 mg,False
69513934,N02BF01,"GABAPENTINE EG LABO 600 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69513934,GABAPENTINE,600 mg,False
69515643,J04AC01,"RIMIFON 500 mg/5 ml, solution injectable/pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69515643,ISONIAZIDE,"500,0 mg",False
69516026,P03AX01,"ASCABIOL 10 %, émulsion pour application cutanée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69516026,BENZOATE DE BENZYLE,10 g,False
69518205,R03AK06,"PROPIONATE DE FLUTICASONE/SALMETEROL EG AIRMASTER 100 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69518205,PROPIONATE DE FLUTICASONE,100 microgrammes,False
69519524,C09DA06,"CANDESARTAN/HYDROCHLOROTHIAZIDE TEVA SANTE 8 mg/12,5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69519524,HYDROCHLOROTHIAZIDE,"12,50 mg",False
69520409,L01FX27,"TEPKINLY 4 mg/0,8 mL, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69520409,ÉPCORITAMAB ,4 mg,False
69520448,J05AB11,"VALACICLOVIR EG 500 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69520448,CHLORHYDRATE DE VALACICLOVIR,,False
69521824,N02AX02,"TRAMADOL VIATRIS 50 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69521824,CHLORHYDRATE DE TRAMADOL,50 mg,False
69522513,C10AA05,"ATORVASTATINE BIOGARAN 10 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69522513,ATORVASTATINE CALCIQUE TRIHYDRATÉE,,False
69531462,J05AE10,"DARUNAVIR KRKA 600 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69531462,DARUNAVIR,600 mg,False
69531804,L04AB02,"FLIXABI 100 mg, poudre pour solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69531804,INFLIXIMAB ,100 mg,False
69531932,A02BC01,"OMEPRAZOLE ZENTIVA LAB 10 mg, gélule gastro-résistante",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69531932,OMÉPRAZOLE,10 mg,False
69532685,N05AX08,"RISPERIDONE VIATRIS 4 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69532685,RISPÉRIDONE,4 mg,False
69532710,C07AB02,"METOPROLOL ARROW LAB 100 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69532710,TARTRATE DE MÉTOPROLOL,100 mg,False
69533805,D11AH08,"CIBINQO 200 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69533805,ABROCITINIB,200 mg,False
69536979,N04BA03,"LEVODOPA/CARBIDOPA/ENTACAPONE TEVA 175 mg/43,75 mg/200 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69536979,LÉVODOPA,175 mg,False
69537091,L01XG03,"NINLARO 4 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69537091,CITRATE D'IXAZOMIB,"5,7 mg",False
69537967,A10BB09,"GLICLAZIDE ZENTIVA 30 mg, comprimé à libération modifiée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69537967,GLICLAZIDE,30 mg,False
69539377,C01EB17,"IVABRADINE ZYDUS 7,5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69539377,CHLORHYDRATE D'IVABRADINE,"8,085 mg",False
69541570,L04AC08,"ILARIS 150 mg/ml, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69541570,CANAKINUMAB ,150 mg,False
69542779,A07EC02,"FIVASA 800 mg, comprimé enrobé gastrorésistant",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69542779,MÉSALAZINE,800 mg,False
69543678,J07CA06,"INFANRIXQUINTA, poudre et suspension pour suspension injectable. Vaccin diphtérique (D), tétanique (T), coquelucheux (acellulaire, multicomposé) (Ca), poliomyélitique (inactivé) (P) et conjugué de lHaemophilus influenzae type b (Hib), adsorbé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69543678,POLYOSIDE HAEMOPHILUS INFLUENZAE TYPE B CONJUGUÉ À L'ANATOXINE TÉTANIQUE,10 microgrammes,False
69543888,J05AR03,"EMTRICITABINE/TENOFOVIR DISOPROXIL EG 200 mg/245 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69543888,SUCCINATE DE TÉNOFOVIR DISOPROXIL,"300,6 mg",False
69545056,C02KX01,"BOSENTAN VIATRIS 62,5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69545056,BOSENTAN MONOHYDRATÉ,,False
69546215,N02BE01,"PARACETAMOL EG 500 mg, comprimé effervescent",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69546215,PARACÉTAMOL,500 mg,False
69548383,C08DA01,"VERAPAMIL TEVA L. P. 240 mg, gélule à liberation prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69548383,CHLORHYDRATE DE VÉRAPAMIL,"240,00 mg",False
69548508,L01EX05,"STIVARGA 40 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69548508,RÉGORAFÉNIB MONOHYDRATÉ,,False
69552780,N03AX15,"ZONISAMIDE NEURAXPHARM 200 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69552780,ZONISAMIDE,200 mg,False
69553494,C01CA24,"ADRENALINE RENAUDIN 1 mg/mL, solution injectable en ampoule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69553494,TARTRATE D'ADRÉNALINE,"1,82 mg",False
69553715,J01XA01,"VANCOMYCINE VIATRIS 1000 mg, poudre pour solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69553715,CHLORHYDRATE DE VANCOMYCINE,1000 mg,False
69554265,A10BH01,"SITAGLIPTINE BGR 50 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69554265,CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ,,False
69556177,C01CA24,"ADRENALINE RENAUDIN 0,50 mg/mL, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69556177,TARTRATE D'ADRÉNALINE,"0,91 mg",False
69556750,N05AX08,"RISPERDAL 4 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69556750,RISPÉRIDONE,4 mg,False
69556818,C08CA13,"LERCANIDIPINE ZENTIVA 10 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69556818,CHLORHYDRATE DE LERCANIDIPINE,10 mg,False
69557432,C09CA03,"TAREG 80 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69557432,VALSARTAN,80 mg,False
69558317,B02BD02,"ADVATE 3000 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69558317,OCTOCOG ALFA ,3000 UI,False
69559554,C09AA03,"LISINOPRIL VIATRIS 20 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69559554,LISINOPRIL DIHYDRATÉ,,False
69560873,N05AD08,"DROPERIDOL KALCEKS 1,25 mg/mL, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69560873,DROPÉRIDOL,"1,25 mg",False
69565055,C10AX12,"LOJUXTA 20 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69565055,MÉSILATE DE LOMITAPIDE,"22,77 mg",False
69565411,L01AX04,"DACARBAZINE LIPOMED 200 mg, poudre pour solution injectable ou perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69565411,CITRATE DE DACARBAZINE,,False
69566673,V03AF01,"UROMITEXAN 400 mg/4 mL, solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69566673,MESNA,400 mg,False
69568222,J04AC01,"RIMIFON 150 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69568222,ISONIAZIDE,"150,0 mg",False
69568788,N03AF02,"TRILEPTAL 150 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69568788,OXCARBAZÉPINE,150 mg,False
69570312,J01DI01,"MABELIO 500 mg, poudre pour solution à diluer pour solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69570312,CEFTOBIPROLE MÉDOCARIL SODIQUE,"666,6 mg",False
69577958,J05AE08,"ATAZANAVIR SANDOZ 300 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69577958,SULFATE D'ATAZANAVIR,,False
69578572,L03AA13,"STIMUFEND 6 mg, solution injectable en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69578572,PEGFILGRASTIM ,6 mg,False
69579980,B03XA03,"MIRCERA 100 microgrammes/0,3 ml, solution injectable en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69579980,MÉTHOXY POLYÉTHYLÈNE GLYCOL-ÉPOÉTINE BÊTA ,100 microgrammes,False
69581821,N03AX17,"DIACOMIT 500 mg, poudre pour suspension buvable en sachet",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69581821,STIRIPENTOL,500 mg,False
69581846,B03XA02,"ARANESP 30 microgrammes, solution injectable en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69581846,DARBÉPOÉTINE ALFA ,100 microgrammes,False
69582503,L04AC07,"ROACTEMRA 20 mg/ml, solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69582503,TOCILIZUMAB ,80 mg,False
69585499,C07AB07,"BISOPROLOL ZYDUS FRANCE 1,25 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69585499,HÉMIFUMARATE DE BISOPROLOL,"1,25 mg",False
69586252,L01XK03,"RUBRACA 250 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69586252,CAMSYLATE DE RUCAPARIB,,False
69586327,L01AA01,"ENDOXAN 1000 mg, poudre pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69586327,CYCLOPHOSPHAMIDE,"1069,00 mg",False
69586398,R03DA05,"AMINOPHYLLINE RENAUDIN 250 mg/10 ml, solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69586398,AMINOPHYLLINE,250 mg,False
69586423,C08CA01,"AMLODIPINE ZENTIVA 5 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69586423,BÉSILATE D'AMLODIPINE,,False
69586658,L01EA01,"IMATINIB VIATRIS 100 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69586658,MÉSILATE D'IMATINIB,,False
69588470,J01MA12,"LEVOFLOXACINE EG 500 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69588470,LÉVOFLOXACINE HÉMIHYDRATÉE,,False
69588545,A03BB01,"SCOBUREN 20 mg/mL, solution injectable en ampoule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69588545,BUTYLBROMURE DE SCOPOLAMINE,20 mg,False
69588627,A10BH01,"SITAGLIPTINE VIATRIS SANTE 50 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69588627,CHLORHYDRATE DE SITAGLIPTINE MONOHYDRATÉ,,False
69590806,L04AD02,"ENVARSUS 1 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69590806,TACROLIMUS MONOHYDRATÉ,"1,02 mg",False
69593873,C09CA03,"VALSARTAN ARROW LAB 160 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69593873,VALSARTAN,160 mg,False
69594306,L04AA06,"CELLCEPT 1 g/5 mL, poudre pour suspension buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69594306,MYCOPHÉNOLATE MOFÉTIL,35 g,False
69594377,C09CA06,"CANDESARTAN EVOLUGEN 8 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69594377,CANDÉSARTAN CILEXÉTIL,8 mg,False
69594548,C03EA04,"SPIRONOLACTONE ALTIZIDE ARROW 25 mg/15 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69594548,SPIRONOLACTONE,"25,00 mg",False
69596691,L01EA03,"TASIGNA 50 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69596691,CHLORHYDRATE DE NILOTINIB MONOHYDRATÉ,,False
69597074,N07XX02,"RILUZOLE BIOGARAN 50 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69597074,RILUZOLE,50 mg,False
69597619,L04AA28,"NULOJIX 250 mg, poudre pour solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69597619,BÉLATACEPT ,250 mg,False
69599043,L01CB01,"ETOPOSIDE VIATRIS 20 mg/ml, solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69599043,ÉTOPOSIDE,20 mg,False
69602023,J01MA12,"LEVOFLOXACINE ACCORD HEALTHCARE 500 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69602023,LÉVOFLOXACINE HÉMIHYDRATÉE,"512,46 mg",False
69604750,L04AK01,"LEFLUNOMIDE RATIOPHARM 10 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69604750,LÉFLUNOMIDE,10 mg,False
69606819,A02BC01,"MOPRAL 10 mg, gélule gastro-résistante",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69606819,OMÉPRAZOLE,10 mg,False
69606865,N04BA02,"SINEMET 100 mg/10 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69606865,LÉVODOPA,100 mg,False
69607230,L04AG05,"ENTYVIO 108 mg, solution injectable en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69607230,VÉDOLIZUMAB ,108 mg,False
69608841,L01DB03,"FARMORUBICINE 10 mg, poudre pour solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=69608841,ÉPIRUBICINE (CHLORHYDRATE D'),10 mg,False
